0;0;1740490664705;0;14078;1331;1080;64;80;175;85;0;1
0;0;1740490687812;4;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687817;15;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687826;36;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687833;73;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687842;116;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687850;173;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687859;234;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687867;296;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687875;358;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687883;419;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687891;479;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687899;536;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687908;591;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687916;645;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687925;698;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687933;750;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687942;800;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687950;850;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687983;1036;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687990;1079;14078;1331;1080;64;80;175;85;0;0
0;0;1740490687999;1122;14078;1331;1080;64;80;175;85;0;0
0;0;1740490688008;1163;14078;1331;1080;64;80;175;85;0;0
0;0;1740490688019;1203;14078;1331;1080;64;80;175;85;0;0
0;0;1740490689131;1211.5;14186;1331;1080;64;80;176;86;0;0
0;0;1740490690640;1203;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694397;1198;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694401;1185;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694413;1164;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694428;1094;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694435;1035;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694442;976;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694449;913;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694490;602;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694501;545;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694507;490;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694515;436;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694524;383;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694531;331;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694540;281;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694548;231;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694558;184;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694568;137;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694573;91;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694581;46;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694590;1;14078;1331;1080;64;80;175;85;0;0
0;0;1740490694598;0;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698074;2;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698079;14;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698090;41;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698096;96;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698105;172;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698113;259;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698121;346;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698130;431;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698137;514;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698146;595;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698154;672;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698163;743;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698171;813;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698179;880;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698187;945;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698195;1011;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698220;1197;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698228;1258;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698237;1317;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698246;1375;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698254;1432;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698262;1487;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698271;1541;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698279;1594;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698287;1646;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698295;1698;14078;1331;1080;64;80;175;85;0;0
0;0;1740490698304;1747;14078;1331;1080;64;80;175;85;0;0
